37: 1083, 441, 238, 154, 429, 159, 59, 1534, 863, 72
38: 289, 324, 528, 65, 544, 681, 704, 230, 209, 464
39: 1358, 1372, 2765, 188, 707, 706, 1364, 12, 947, 1360
40: 4871, 34, 153, 1203, 2, 515, 9, 487, 72, 13
41: 1527, 1372, 2342, 1412, 2343, 918, 163, 707, 841, 724
42: 220, 207, 292, 1098, 295, 67, 298, 229, 300, 72
43: 220, 533, 424, 154, 969, 511, 432, 228, 89, 1090
44: 220, 1411, 154, 959, 1372, 1249, 212, 857, 917, 1639
45: 289, 686, 291, 292, 55, 352, 67, 299, 466, 318
46: 289, 461, 257, 55, 528, 544, 295, 543, 301, 318
47: 288, 686, 306, 55, 544, 295, 679, 543, 89, 344
48: 461, 701, 306, 292, 295, 349, 333, 466, 328, 329
49: 306, 292, 294, 295, 67, 349, 333, 466, 300, 302
50: 1048, 154, 190, 716, 234, 217, 203, 182, 226, 225
51: 1372, 954, 2342, 1412, 843, 707, 841, 724, 1044, 1531
52: 412, 1188, 1195, 813, 830, 846, 779, 1044, 809, 845
53: 461, 701, 291, 257, 907, 67, 295, 466, 89, 328
54: 326, 306, 257, 325, 293, 295, 333, 300, 89, 302
55: 1943, 207, 65, 203, 159, 163, 199, 229, 2923, 228
56: 441, 1048, 154, 190, 429, 65, 229, 228, 227, 225
57: 461, 701, 325, 291, 528, 2020, 544, 681, 802, 679
58: 461, 701, 306, 292, 528, 293, 349, 333, 299, 498
59: 1001, 154, 65, 157, 173, 159, 7, 229, 198, 486
60: 154, 207, 81, 190, 599, 748, 603, 616, 227, 225
61: 424, 154, 207, 190, 65, 615, 903, 618, 227, 225
62: 1001, 153, 159, 59, 1075, 229, 182, 89, 1061, 75
63: 1426, 220, 1372, 234, 1369, 1249, 2343, 2346, 951, 1360
64: 1427, 340, 257, 157, 475, 599, 67, 267, 95, 227
65: 493, 488, 371, 500, 486, 503, 779, 1672, 536, 1044
66: 187, 1019, 599, 1027, 193, 1013, 877, 1014, 999, 998
68: 461, 291, 55, 157, 333, 301, 302, 328, 285, 329
69: 440, 154, 1627, 1613, 217, 618, 2921, 227, 622, 225
70: 220, 154, 511, 5845, 250, 234, 707, 709, 227, 377
71: 2838, 942, 937, 190, 953, 198, 841, 377, 928, 946
72: 288, 289, 461, 701, 325, 349, 299, 314, 301, 344
73: 187, 98, 59, 993, 874, 72, 193, 997, 1014, 998
74: 288, 289, 292, 67, 295, 333, 89, 300, 302, 344
75: 1032, 461, 306, 257, 291, 294, 802, 349, 302, 498
76: 288, 289, 2097, 374, 292, 679, 5089, 3324, 400, 300
77: 533, 220, 1048, 207, 154, 190, 65, 228, 1090, 1106
78: 772, 2673, 4865, 748, 2174, 616, 2671, 2668, 756, 2691
79: 288, 461, 701, 306, 295, 349, 333, 300, 302, 318
80: 1853, 412, 1557, 842, 813, 831, 815, 809, 3028, 845
81: 6621, 475, 1613, 6618, 4585, 267, 2179, 3227, 330, 331
82: 154, 1424, 615, 3693, 618, 196, 199, 418, 228, 227
83: 2300, 65, 506, 8454, 197, 162, 707, 8439, 227, 2616
84: 1372, 732, 868, 234, 735, 163, 1366, 707, 176, 227
85: 154, 234, 920, 233, 1412, 163, 707, 227, 436, 1044
86: 412, 500, 503, 198, 815, 486, 808, 1672, 1044, 497
87: 257, 306, 291, 701, 55, 295, 310, 299, 333, 89
88: 425, 222, 429, 217, 3693, 434, 229, 418, 227, 1090
89: 288, 292, 412, 230, 229, 1043, 333, 300, 481, 466
90: 461, 1459, 3593, 1412, 3588, 1244, 3583, 3585, 3603, 344
91: 1083, 2624, 5299, 234, 599, 159, 1412, 3430, 3443, 2470
92: 701, 257, 325, 292, 352, 55, 543, 349, 523, 344
94: 441, 511, 190, 65, 203, 173, 229, 857, 227, 709
95: 289, 325, 352, 543, 299, 89, 466, 498, 318, 523
96: 1001, 187, 55, 157, 159, 59, 72, 227, 1122, 1014
97: 425, 424, 969, 65, 1098, 233, 229, 228, 227, 226
98: 461, 306, 257, 291, 352, 298, 466, 302, 498, 318
99: 187, 511, 190, 203, 1713, 67, 59, 1075, 1061, 75
100: 533, 424, 207, 190, 203, 599, 173, 709, 72, 1090
101: 2959, 1185, 488, 230, 1246, 333, 808, 300, 536, 464
102: 154, 959, 1130, 1414, 599, 1412, 163, 1416, 554, 4079
103: 187, 70, 511, 157, 173, 67, 59, 229, 1072, 1061
104: 292, 65, 412, 704, 1246, 333, 300, 466, 209, 1047
105: 154, 2146, 444, 4865, 1098, 748, 1835, 1965, 2667, 2605
106: 1745, 772, 154, 744, 2677, 159, 748, 616, 756, 2668
107: 1358, 1369, 1249, 1412, 917, 841, 706, 1364, 1104, 1360
108: 1358, 953, 954, 918, 843, 707, 1276, 917, 846, 1360
109: 4165, 1372, 1369, 735, 918, 163, 1366, 707, 706, 1810
110: 461, 67, 349, 298, 299, 466, 89, 302, 344, 523
111: 425, 154, 969, 190, 234, 1400, 7, 227, 226, 757
113: 1358, 2343, 918, 843, 706, 841, 928, 1104, 930, 1360
114: 4251, 959, 1415, 732, 234, 5844, 2834, 212, 707, 917
115: 565, 868, 580, 11885, 735, 8111, 227, 2842, 1639, 7056
116: 6621, 1641, 278, 2247, 3227, 2923, 330, 331, 1636, 6626
117: 85, 187, 511, 98, 1886, 599, 993, 193, 1122, 877
118: 493, 1854, 500, 486, 1180, 808, 497, 209, 966, 1044
119: 1358, 957, 2006, 1131, 954, 837, 978, 843, 707, 198
120: 306, 55, 67, 679, 299, 466, 89, 302, 328, 318
121: 686, 461, 295, 543, 349, 299, 466, 328, 498, 344
122: 154, 959, 868, 733, 562, 1369, 1412, 159, 163, 227
123: 441, 154, 207, 969, 190, 65, 1400, 432, 229, 199
124: 1001, 51, 238, 153, 959, 511, 159, 67, 89, 1379
125: 533, 220, 959, 234, 733, 562, 157, 735, 951, 300
126: 289, 461, 701, 292, 295, 67, 679, 498, 344, 318
127: 220, 959, 732, 1412, 2343, 707, 917, 706, 198, 1360
128: 1001, 187, 511, 157, 599, 67, 59, 193, 1122, 1014
129: 290, 291, 701, 306, 352, 295, 679, 349, 89, 318
130: 291, 325, 292, 296, 525, 333, 314, 466, 302, 318
131: 12258, 9598, 154, 12257, 9596, 250, 3147, 603, 227, 8121
132: 1032, 306, 325, 291, 292, 55, 528, 458, 67, 328
133: 686, 325, 352, 2020, 802, 333, 299, 300, 328, 344
134: 461, 306, 291, 352, 295, 333, 466, 300, 302, 498
135: 461, 306, 701, 310, 295, 349, 333, 300, 302, 344
136: 461, 290, 701, 325, 292, 55, 295, 525, 300, 344
137: 288, 425, 289, 1609, 81, 67, 295, 2277, 89, 689
139: 1200, 1854, 488, 816, 1145, 198, 503, 377, 808, 497
140: 425, 440, 154, 429, 217, 173, 229, 228, 227, 210
141: 1001, 187, 441, 157, 159, 67, 59, 706, 228, 193
142: 511, 1886, 159, 993, 875, 72, 997, 5260, 1013, 998
143: 959, 1415, 234, 733, 157, 1249, 735, 163, 951, 706
144: 461, 291, 701, 352, 484, 468, 543, 466, 331, 302
145: 289, 461, 306, 292, 55, 295, 67, 679, 89, 318
146: 686, 257, 55, 352, 293, 67, 525, 349, 299, 498
147: 311, 294, 295, 67, 525, 349, 298, 300, 89, 466
148: 154, 190, 234, 412, 233, 3057, 162, 707, 227, 226
149: 288, 289, 292, 190, 65, 67, 679, 333, 377, 344
150: 461, 257, 701, 292, 55, 67, 298, 300, 466, 318
151: 288, 289, 257, 306, 679, 333, 89, 300, 377, 302
152: 288, 289, 686, 291, 306, 701, 257, 292, 679, 464
153: 152, 186, 1118, 2006, 920, 173, 163, 198, 486, 227
154: 190, 2346, 951, 377, 1180, 1672, 536, 209, 498, 726
155: 867, 429, 3432, 234, 1504, 173, 59, 1814, 227, 72
156: 424, 1239, 217, 203, 159, 229, 298, 228, 709, 1090
157: 959, 732, 1803, 1249, 735, 707, 917, 951, 841, 724
158: 288, 289, 461, 292, 295, 333, 89, 300, 302, 344
159: 289, 461, 291, 55, 295, 349, 300, 89, 466, 285
161: 517, 1870, 233, 7, 707, 487, 198, 377, 966, 930
162: 288, 461, 291, 306, 292, 349, 299, 300, 466, 318
163: 289, 461, 5267, 291, 1489, 679, 2449, 2437, 344, 2453
164: 533, 65, 854, 173, 233, 229, 1110, 227, 982, 436
166: 154, 511, 190, 65, 599, 203, 735, 163, 857, 72
168: 2083, 429, 1969, 1098, 3693, 1950, 199, 56, 418, 2139
170: 220, 821, 1358, 978, 198, 1274, 846, 982, 808, 1360
171: 533, 424, 1048, 1400, 903, 227, 89, 1090, 1106, 689
172: 533, 207, 65, 428, 229, 227, 709, 89, 1090, 225
173: 533, 1048, 1239, 234, 65, 229, 199, 228, 89, 1090
174: 533, 289, 511, 190, 412, 540, 366, 227, 182, 498
175: 291, 701, 292, 299, 360, 300, 3584, 2468, 302, 2436
176: 441, 207, 154, 511, 190, 65, 599, 199, 1062, 2531
177: 4675, 1372, 868, 562, 234, 1249, 1413, 735, 707, 706
178: 1358, 152, 920, 506, 370, 918, 163, 503, 841, 227
179: 686, 701, 306, 325, 528, 295, 67, 349, 302, 344
180: 152, 425, 238, 1119, 154, 1131, 854, 188, 436, 982
181: 154, 460, 190, 768, 7, 4226, 72, 377, 779, 1090
182: 289, 1116, 291, 1118, 292, 67, 198, 300, 89, 378
183: 1001, 187, 441, 1384, 81, 234, 65, 173, 229, 227
184: 207, 1118, 959, 65, 229, 228, 227, 182, 89, 225
185: 51, 511, 157, 1249, 599, 993, 997, 1892, 999, 75
186: 686, 461, 701, 325, 679, 486, 89, 466, 464, 344
187: 51, 1001, 187, 511, 429, 599, 59, 997, 193, 998
189: 220, 154, 190, 412, 707, 228, 333, 497, 966, 1091
190: 288, 306, 701, 291, 55, 65, 295, 349, 89, 466
191: 153, 880, 154, 65, 173, 159, 67, 59, 1075, 1061
192: 805, 2187, 839, 816, 4948, 2192, 1541, 825, 3028, 845
193: 238, 154, 207, 65, 173, 53, 1099, 59, 56, 377
194: 207, 190, 65, 1097, 53, 1109, 3057, 227, 72, 1090
195: 207, 429, 562, 234, 1414, 599, 229, 228, 1090, 225
196: 533, 425, 424, 190, 203, 199, 228, 56, 72, 225
198: 816, 412, 500, 707, 198, 815, 377, 2379, 810, 498
200: 1372, 959, 868, 234, 1249, 1369, 1412, 735, 163, 707
201: 288, 289, 70, 292, 173, 67, 333, 228, 209, 930
202: 1358, 1527, 953, 1369, 1412, 2343, 163, 841, 706, 1360
203: 1853, 1187, 1185, 816, 412, 2210, 808, 377, 779, 498
204: 10564, 154, 5600, 412, 1645, 230, 4821, 227, 2637, 3616
205: 154, 1185, 190, 234, 2850, 233, 486, 333, 377, 1180
206: 220, 424, 1048, 207, 190, 65, 428, 1400, 228, 1090
207: 288, 289, 461, 306, 701, 292, 349, 300, 498, 344
208: 821, 2970, 923, 918, 163, 843, 707, 503, 198, 12
209: 290, 701, 293, 298, 333, 314, 89, 285, 378, 523
210: 51, 880, 153, 238, 154, 70, 190, 65, 59, 75
211: 187, 157, 1713, 67, 159, 1099, 59, 1072, 75, 1379
212: 1358, 956, 957, 953, 918, 163, 843, 707, 841, 1360
213: 517, 475, 488, 816, 1369, 918, 1195, 706, 227, 1104
214: 306, 257, 291, 325, 352, 55, 333, 299, 328, 318
215: 154, 562, 234, 1412, 735, 163, 1873, 706, 227, 1639
216: 533, 154, 70, 511, 190, 65, 173, 67, 229, 1072
217: 220, 1119, 630, 1249, 233, 1412, 735, 163, 707, 917
218: 187, 154, 511, 190, 157, 173, 67, 159, 72, 75
219: 288, 291, 190, 230, 704, 89, 537, 209, 498, 378
220: 424, 221, 207, 190, 217, 65, 229, 199, 227, 439
223: 461, 701, 306, 55, 311, 349, 299, 89, 466, 318
224: 51, 1001, 85, 511, 98, 99, 599, 193, 1014, 999
225: 805, 816, 839, 412, 842, 843, 707, 815, 825, 846
226: 289, 291, 55, 528, 2020, 704, 349, 299, 464, 344
227: 306, 701, 325, 257, 55, 528, 333, 314, 89, 318
228: 154, 715, 599, 212, 163, 199, 227, 554, 709, 211
229: 288, 257, 701, 292, 320, 295, 333, 300, 466, 302
230: 461, 701, 325, 55, 320, 295, 299, 498, 344, 523
231: 291, 325, 55, 475, 294, 543, 333, 302, 329, 523
232: 461, 701, 291, 306, 292, 296, 333, 89, 300, 302
233: 288, 701, 291, 352, 320, 295, 349, 299, 333, 302
234: 2252, 1613, 475, 234, 278, 4585, 2179, 2923, 1946, 1620
235: 1339, 1338, 1113, 936, 923, 1369, 1412, 918, 163, 841
236: 461, 257, 306, 291, 352, 157, 1037, 466, 302, 498
237: 217, 65, 173, 599, 199, 229, 228, 709, 436, 226
238: 220, 1119, 512, 1131, 233, 1369, 1412, 163, 859, 707
240: 461, 291, 352, 295, 161, 299, 300, 466, 1452, 464
241: 190, 234, 1131, 854, 1249, 1369, 735, 163, 918, 917
242: 461, 257, 325, 292, 294, 543, 333, 314, 328, 523
243: 289, 535, 701, 67, 310, 1934, 89, 300, 302, 285
244: 1048, 289, 1400, 412, 67, 229, 1246, 333, 227, 538
247: 3946, 472, 412, 490, 486, 377, 3859, 536, 498, 378
248: 291, 325, 55, 295, 67, 299, 302, 464, 318, 523
249: 1853, 687, 1186, 1185, 1200, 412, 1195, 540, 1672, 1182
250: 1426, 1358, 1372, 868, 1369, 163, 707, 1110, 917, 227
251: 533, 220, 207, 154, 190, 1412, 707, 227, 436, 225
252: 686, 701, 306, 291, 295, 67, 680, 679, 299, 318
253: 461, 257, 352, 525, 298, 466, 300, 301, 302, 329
254: 220, 1545, 6120, 500, 230, 932, 1246, 209, 1672, 498
255: 2673, 154, 744, 1222, 2146, 444, 616, 2671, 756, 2691
256: 288, 461, 67, 310, 543, 299, 646, 89, 466, 498
257: 1886, 159, 487, 1315, 1983, 13, 878, 1300, 30, 3244
258: 461, 291, 292, 55, 295, 67, 543, 333, 302, 318
259: 517, 2820, 768, 4225, 229, 198, 72, 377, 759, 498
260: 288, 289, 701, 55, 157, 295, 349, 299, 300, 466
261: 823, 2210, 486, 1180, 808, 779, 209, 1044, 498, 3028
262: 154, 1714, 599, 173, 159, 487, 227, 1104, 1300, 930
263: 289, 511, 55, 65, 159, 59, 72, 1014, 180, 998
264: 511, 1019, 99, 159, 59, 193, 1892, 997, 999, 998
265: 1853, 805, 823, 813, 1541, 503, 377, 808, 1180, 1672
266: 220, 1048, 424, 154, 207, 65, 173, 228, 72, 225
267: 686, 701, 306, 295, 679, 298, 333, 466, 302, 344
268: 1369, 2343, 918, 4460, 176, 707, 951, 917, 1808, 1360
269: 220, 533, 154, 969, 1400, 159, 1412, 72, 227, 1090
270: 1048, 441, 207, 154, 173, 229, 857, 709, 1090, 1515
271: 686, 291, 325, 544, 295, 67, 466, 498, 328, 318
273: 412, 2850, 500, 230, 704, 333, 1180, 537, 377, 209
274: 288, 2097, 2086, 65, 67, 295, 89, 2094, 2092, 388
275: 51, 70, 511, 599, 67, 1713, 993, 72, 997, 180
277: 517, 460, 190, 173, 233, 163, 779, 4229, 498, 1090
278: 288, 461, 325, 528, 320, 295, 349, 299, 302, 344
279: 1853, 816, 412, 500, 1541, 1180, 808, 779, 209, 498
280: 288, 289, 306, 55, 310, 525, 298, 333, 466, 689
281: 2838, 1372, 2342, 1412, 163, 843, 1366, 706, 841, 1360
282: 1426, 1415, 733, 630, 735, 918, 1244, 706, 841, 2347
283: 238, 154, 1098, 53, 173, 748, 603, 418, 72, 2668
284: 1854, 614, 234, 173, 2206, 233, 4179, 230, 497, 498
285: 207, 511, 190, 1249, 1412, 230, 932, 229, 227, 498
286: 55, 311, 67, 349, 543, 299, 89, 466, 498, 318
288: 154, 207, 511, 959, 234, 173, 228, 227, 709, 1090
289: 687, 207, 1400, 540, 230, 333, 466, 209, 1090, 344
290: 187, 511, 157, 59, 77, 72, 227, 997, 1014, 998
291: 288, 289, 701, 292, 458, 295, 679, 333, 89, 466
292: 1372, 959, 1415, 562, 234, 854, 1413, 599, 163, 1639
293: 230, 229, 1043, 333, 89, 300, 377, 481, 209, 464
294: 238, 154, 70, 53, 748, 163, 57, 2605, 89, 1226
295: 821, 1337, 957, 1369, 1249, 2347, 724, 1274, 1257, 947
296: 8309, 7224, 2855, 733, 735, 1244, 212, 585, 857, 227
297: 533, 424, 207, 190, 217, 203, 163, 229, 228, 1090
298: 533, 424, 154, 190, 65, 428, 1400, 229, 228, 89
299: 288, 291, 190, 903, 679, 1934, 229, 228, 333, 227
300: 533, 220, 65, 1249, 1412, 163, 918, 1513, 982, 227
301: 701, 306, 257, 291, 55, 320, 67, 542, 466, 328
302: 686, 461, 291, 528, 544, 295, 679, 543, 498, 344
303: 533, 959, 614, 234, 1249, 735, 163, 212, 917, 1639
304: 51, 880, 154, 67, 59, 229, 1072, 89, 227, 1061
305: 257, 291, 458, 528, 295, 67, 349, 298, 333, 498
306: 1001, 154, 959, 190, 65, 173, 229, 89, 1061, 30
307: 238, 5329, 81, 53, 748, 93, 782, 603, 2605, 63
308: 1358, 957, 1803, 1369, 843, 176, 706, 841, 498, 1360
310: 289, 291, 701, 257, 295, 67, 349, 333, 299, 302
311: 288, 289, 154, 461, 306, 67, 333, 228, 89, 689
312: 288, 289, 375, 291, 374, 292, 1904, 400, 1857, 300
313: 1358, 821, 2838, 959, 1338, 2343, 918, 707, 706, 841
314: 288, 289, 306, 701, 292, 295, 679, 704, 89, 498
315: 425, 424, 1400, 65, 67, 903, 486, 466, 1090, 439
316: 190, 504, 234, 233, 412, 7, 978, 843, 808, 982
317: 728, 1426, 1372, 1415, 234, 599, 1412, 176, 951, 1360
318: 288, 461, 257, 701, 291, 292, 55, 295, 67, 349
319: 1116, 154, 562, 412, 163, 227, 1513, 779, 1090, 4459
320: 4871, 153, 289, 1116, 32, 65, 9, 227, 89, 1303
321: 1372, 1527, 732, 234, 2342, 1412, 843, 707, 198, 227
322: 327, 292, 352, 55, 295, 349, 333, 299, 330, 302
324: 1527, 234, 1249, 2343, 176, 841, 1364, 2347, 227, 947
325: 1066, 32, 1295, 1292, 9, 487, 1983, 72, 1303, 1300
326: 289, 461, 257, 701, 55, 157, 294, 466, 300, 302
327: 461, 701, 306, 291, 292, 679, 299, 333, 302, 328
328: 533, 425, 154, 229, 228, 377, 300, 1090, 498, 689
329: 461, 306, 257, 292, 294, 349, 298, 333, 300, 466
330: 288, 292, 528, 458, 544, 67, 299, 302, 328, 318
331: 288, 686, 461, 306, 701, 292, 295, 333, 466, 344
332: 288, 289, 257, 306, 701, 294, 295, 903, 89, 344
333: 326, 291, 257, 325, 293, 294, 310, 525, 89, 466
334: 533, 154, 217, 65, 173, 229, 707, 228, 226, 439
335: 306, 701, 257, 291, 679, 333, 299, 466, 301, 302
336: 154, 1118, 65, 233, 230, 229, 89, 1104, 498, 1090
337: 1527, 1372, 2342, 918, 843, 1366, 707, 706, 724, 1257
338: 1358, 952, 1369, 1249, 1412, 176, 707, 706, 227, 1810
339: 325, 55, 681, 311, 67, 310, 797, 301, 344, 523
340: 686, 291, 257, 325, 55, 352, 349, 300, 523, 318
341: 152, 5299, 1119, 1504, 2493, 3417, 233, 1418, 1110, 226
342: 533, 969, 511, 429, 65, 203, 229, 56, 709, 1090
343: 1372, 959, 1369, 3476, 163, 918, 176, 2346, 841, 227
344: 51, 441, 429, 3280, 1886, 599, 173, 159, 59, 72
345: 207, 65, 432, 229, 1398, 227, 89, 709, 88, 1090
346: 533, 424, 65, 1098, 298, 228, 227, 300, 498, 689
347: 493, 1854, 500, 1874, 808, 497, 209, 536, 498, 378
348: 289, 686, 325, 292, 295, 797, 333, 299, 300, 344
349: 805, 816, 768, 1188, 2192, 1541, 1678, 1180, 779, 809
350: 257, 294, 525, 299, 2801, 300, 302, 344, 318, 523
351: 288, 289, 686, 461, 292, 528, 679, 89, 466, 464
352: 288, 686, 461, 291, 257, 386, 349, 299, 498, 328
353: 701, 291, 475, 67, 543, 299, 314, 302, 328, 344
354: 306, 291, 458, 294, 161, 333, 302, 498, 328, 344
355: 686, 701, 306, 291, 352, 475, 544, 295, 333, 498
356: 1185, 816, 2850, 1188, 2210, 1180, 808, 537, 4168, 1197
357: 221, 511, 190, 173, 203, 233, 199, 227, 1089, 1090
358: 424, 154, 207, 190, 81, 1099, 432, 229, 228, 227
359: 51, 99, 599, 159, 1027, 997, 1892, 193, 1014, 999
360: 289, 157, 65, 599, 159, 1534, 1104, 930, 378, 1300
361: 306, 325, 293, 311, 298, 314, 300, 466, 301, 344
362: 533, 220, 234, 540, 1043, 229, 333, 89, 300, 377
363: 220, 65, 500, 230, 917, 377, 227, 982, 209, 439
364: 533, 429, 428, 733, 203, 599, 735, 709, 210, 439
365: 238, 103, 1800, 53, 748, 1709, 418, 2605, 63, 4126
366: 440, 237, 511, 65, 203, 599, 159, 603, 436, 964
367: 687, 230, 229, 1043, 486, 89, 300, 481, 466, 377
368: 441, 154, 2542, 217, 65, 618, 433, 1964, 199, 604
369: 425, 154, 1424, 190, 428, 716, 298, 228, 418, 227
370: 289, 207, 429, 190, 65, 217, 1098, 67, 229, 227
371: 187, 190, 173, 67, 1099, 1072, 89, 1061, 1379, 75
372: 1854, 472, 540, 486, 2843, 537, 808, 497, 1044, 378
375: 461, 701, 257, 306, 292, 55, 544, 333, 299, 466
376: 1372, 2342, 1249, 1412, 2343, 918, 917, 706, 724, 1360
377: 1358, 957, 2838, 923, 1369, 163, 843, 707, 928, 930
378: 728, 511, 1372, 868, 952, 1803, 1369, 707, 2347, 917
380: 291, 306, 292, 55, 294, 310, 349, 333, 300, 302
382: 1943, 1640, 1627, 1613, 278, 276, 267, 2923, 331, 1963
383: 288, 533, 289, 306, 298, 1246, 228, 300, 89, 344
385: 289, 324, 701, 291, 292, 528, 295, 302, 318, 689
386: 220, 533, 234, 1249, 1412, 229, 706, 917, 228, 227
387: 289, 257, 306, 292, 55, 310, 295, 299, 314, 89
388: 517, 1339, 920, 7, 707, 917, 1672, 966, 1044, 498
390: 288, 306, 291, 352, 157, 310, 298, 349, 318, 344
391: 1853, 816, 412, 500, 230, 808, 537, 209, 1672, 497
392: 461, 291, 701, 55, 295, 349, 333, 300, 466, 302
393: 533, 154, 868, 599, 203, 1412, 163, 229, 436, 709
394: 220, 868, 234, 562, 1249, 1369, 707, 706, 227, 982
395: 1358, 821, 1119, 1527, 923, 2744, 1369, 707, 1044, 930
396: 154, 65, 1713, 159, 59, 1072, 72, 89, 1061, 1379
397: 187, 238, 65, 173, 1713, 159, 59, 229, 1072, 1061
398: 424, 190, 429, 234, 65, 173, 229, 228, 56, 1090
399: 461, 325, 306, 55, 528, 294, 543, 349, 797, 498
400: 461, 257, 679, 349, 543, 333, 299, 302, 498, 344
401: 533, 65, 1249, 412, 707, 227, 300, 1045, 1672, 378
402: 220, 868, 952, 1803, 1249, 163, 918, 707, 176, 2347
403: 701, 306, 325, 292, 544, 295, 349, 333, 299, 318
404: 1866, 488, 540, 501, 1246, 486, 982, 497, 498, 3333
405: 288, 461, 306, 291, 292, 157, 332, 314, 302, 523
406: 152, 1134, 154, 1113, 854, 3417, 1369, 1412, 917, 436
407: 1001, 154, 207, 511, 190, 65, 748, 603, 56, 72
408: 220, 424, 154, 511, 190, 65, 203, 173, 432, 229
409: 288, 289, 701, 306, 291, 475, 157, 295, 466, 300
410: 324, 412, 470, 540, 1246, 466, 300, 89, 691, 498
411: 288, 306, 6620, 907, 295, 276, 267, 2906, 1455, 2927
412: 288, 289, 461, 291, 257, 55, 65, 349, 333, 329
413: 289, 701, 257, 475, 320, 349, 333, 300, 89, 328
414: 306, 257, 701, 349, 298, 299, 300, 89, 344, 318
415: 289, 461, 325, 257, 293, 295, 67, 349, 299, 344
416: 238, 441, 2673, 81, 444, 4271, 159, 616, 418, 632
417: 288, 257, 325, 352, 67, 310, 543, 466, 285, 318
418: 1048, 190, 429, 217, 615, 65, 229, 199, 228, 227
419: 257, 701, 292, 352, 55, 1037, 67, 349, 466, 300
420: 288, 289, 461, 291, 292, 157, 295, 525, 89, 300
421: 461, 701, 528, 294, 67, 310, 349, 299, 317, 344
423: 1001, 100, 511, 98, 157, 1886, 599, 59, 1014, 998
424: 1527, 614, 923, 854, 1369, 188, 918, 706, 846, 2379
425: 1032, 790, 291, 55, 352, 458, 67, 679, 543, 464
426: 154, 65, 1098, 1835, 1965, 1109, 1418, 1790, 2668, 621
427: 687, 190, 217, 412, 230, 403, 229, 228, 498, 1046
428: 51, 1019, 98, 1886, 99, 599, 1027, 193, 1122, 1895
430: 1001, 85, 187, 1886, 99, 159, 1892, 1013, 1014, 998
431: 1375, 441, 3200, 1239, 234, 173, 230, 1090, 225, 498
432: 493, 412, 230, 403, 1246, 1043, 1180, 481, 227, 209
433: 517, 2370, 953, 1131, 707, 198, 841, 917, 2014, 15
434: 154, 959, 429, 615, 230, 227, 554, 88, 2424, 1242
435: 441, 1191, 816, 412, 1180, 537, 808, 709, 377, 498
436: 220, 154, 157, 234, 1249, 599, 159, 1412, 163, 227
437: 686, 291, 701, 292, 55, 295, 349, 299, 300, 523
438: 34, 1203, 153, 1253, 1294, 1295, 1292, 1312, 1298, 1300
439: 6621, 1640, 6618, 2236, 2226, 2247, 330, 2924, 331, 1455
440: 154, 429, 81, 433, 196, 199, 418, 632, 227, 210
441: 424, 207, 154, 969, 190, 203, 159, 199, 1376, 1090
442: 51, 154, 64, 65, 99, 173, 59, 1464, 1072, 193
443: 154, 4675, 562, 1369, 1412, 735, 196, 707, 917, 607
444: 154, 631, 599, 2039, 1534, 1073, 2043, 72, 227, 1394
